Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
30.7895,32.65235458,31.29616928100586,65.6175,64.89678613,65.60990142822266,1.4288,1.446493852,1.295030951499939
30.8799,32.71384508,31.360149383544922,65.6201,64.88634747,65.58081817626953,1.4288,1.443528981,1.2942324876785278
32.2274,34.45072116,32.00037384033203,64.3159,63.20489591,64.68524932861328,2.0988,2.083461348,1.903518557548523
32.1619,34.32721654,31.87453842163086,64.3405,63.19077089,64.68445587158203,2.0941,2.089174052,1.905123233795166
32.1302,34.3522464,31.902498245239258,64.2812,63.15171067,64.64102172851562,2.0941,2.085251229,1.902463436126709
31.3444,33.16042009,31.238834381103516,55.5079,54.37182844,56.50276184082031,1.4967,1.453865468,1.330554723739624
31.2881,33.1092972,31.1966609954834,55.4588,54.33941726,56.4810676574707,1.4734,1.455449851,1.3275539875030518
31.3257,33.15850603,31.243528366088867,55.5026,54.33334232,56.46772003173828,1.4967,1.450518532,1.3266369104385376
30.4335,31.8340096,30.876840591430664,56.405,55.77388078,56.46320724487305,1.0255,1.009637574,0.9566140174865723
30.3533,31.70889116,30.748004913330078,56.402,55.74523453,56.49114227294922,1.0026,1.012248136,0.9592400789260864
30.2822,31.69825581,30.738338470458984,56.4023,55.73675833,56.485050201416016,1.0367,1.011586305,0.9582958817481995
31.8771,33.42874399,31.17666244506836,64.8127,64.04293748,65.55766296386719,1.149,1.169960571,1.101138710975647
31.9615,33.48934068,31.246971130371094,64.8452,64.07723254,65.56417083740234,1.1365,1.169669684,1.100969910621643
31.9249,33.48686136,31.245168685913086,64.835,64.05429933,65.54496765136719,1.1645,1.168579129,1.0998153686523438
33.4242,35.44827441,32.2777214050293,63.416,62.04316809,64.45133209228516,1.654,1.674409108,1.66259765625
33.361,35.42126082,32.24122619628906,63.4483,62.04668086,64.47145080566406,1.7457,1.676862867,1.666098952293396
33.3519,35.4406857,32.26616668701172,63.4357,62.04395414,64.4573745727539,1.6569,1.675034041,1.6638975143432617
32.2507,33.98172145,31.529809951782227,54.8449,53.44046015,56.24430847167969,1.149,1.128895359,1.1141232252120972
32.38,34.08553439,31.633028030395508,54.8331,53.47911558,56.235843658447266,1.1217,1.126224134,1.1068440675735474
